s,N,a,ratio_neg,ratio_pos,,
1.098612289,200,1,0.886103872,1.116461075,,
1.098612289,300,1,0.904972013,1.081467808,,
1.098612289,500,1,0.931175283,1.087760639,,
1.098612289,700,1,0.949086229,1.020927031,,
1.098612289,1000,1,0.961548145,1.068296791,,
1.098612289,2000,1,0.99216242,1.030783776,,
1.098612289,3000,1,0.969224465,1.036265506,,
1.098612289,5000,1,0.978103335,0.992398486,,
1.098612289,7000,1,0.99972306,1.031876033,,
1.098612289,10000,1,0.9751418,1.004635099,,
1.098612289,50000,1,1.007225532,1.011864209,,
1.098612289,100000,1,1.007543306,1.016844727,,
1.098612289,100,2,0.923575328,1.49848521,,
1.098612289,200,2,0.953557738,1.385938718,,
1.098612289,300,2,0.943812777,1.278032376,,
1.098612289,500,2,0.970061283,1.206207889,,
1.098612289,700,2,0.983628848,1.186999072,,
1.098612289,1000,2,0.978858304,1.164881116,,
1.098612289,2000,2,1.000142159,1.117552948,,
1.098612289,3000,2,0.967018941,1.087634643,,
1.098612289,5000,2,0.998164755,1.058522119,,
1.098612289,7000,2,0.996052126,1.043918864,,
1.098612289,10000,2,1.004663592,1.038015564,,
1.098612289,50000,2,0.999332735,1.037596249,,
1.098612289,100000,2,0.994514637,1.040226458,,
1.098612289,100,3,1.04214579,2.034716709,,
1.098612289,200,3,1.052458291,1.727404645,,
1.098612289,300,3,1.049575098,1.536975487,,
1.098612289,500,3,1.058179043,1.426188826,,
1.098612289,700,3,1.054119333,1.364396381,,
1.098612289,1000,3,1.042647738,1.276373994,,
1.098612289,2000,3,1.043470078,1.196386581,,
1.098612289,3000,3,1.00900107,1.155744739,,
1.098612289,5000,3,1.014163073,1.124092827,,
1.098612289,7000,3,1.027130152,1.095545021,,
1.098612289,10000,3,1.040341462,1.096639632,,
1.098612289,50000,3,0.984782172,1.060448815,,
1.098612289,100000,3,1.002766753,1.045289845,,
1.098612289,100,4,1.198750473,2.737829029,,
1.098612289,200,4,1.198618187,2.219572377,,
1.098612289,300,4,1.181994716,1.948306251,,
1.098612289,500,4,1.176372948,1.727801153,,
1.098612289,700,4,1.154846081,1.609367519,,
1.098612289,1000,4,1.155259333,1.476861132,,
1.098612289,2000,4,1.122345059,1.313239467,,
1.098612289,3000,4,1.05945648,1.249174531,,
1.098612289,5000,4,1.066748067,1.203871979,,
1.098612289,7000,4,1.070050328,1.158375901,,
1.098612289,10000,4,1.078379,1.152116926,,
1.098612289,50000,4,1.005475576,1.093538211,,
1.098612289,100000,4,1.01215501,1.060694014,,
1.098612289,100,5,1.377350332,3.767760333,,
1.098612289,200,5,1.365522465,2.826480193,,
1.098612289,300,5,1.326049024,2.417521116,,
1.098612289,500,5,1.322136228,2.071001523,,
1.098612289,700,5,1.279805541,1.918936018,,
1.098612289,1000,5,1.260310613,1.677840824,,
1.098612289,2000,5,1.209661405,1.473706338,,
1.098612289,3000,5,1.137449534,1.367590347,,
1.098612289,5000,5,1.145752728,1.324680895,,
1.098612289,7000,5,1.118679229,1.239169645,,
1.098612289,10000,5,1.124658821,1.219250822,,
1.098612289,50000,5,1.022168302,1.12308988,,
1.098612289,100000,5,1.023643714,1.087126042,,
1.098612289,100,6,1.565041482,5.138048309,,
1.098612289,200,6,1.540167056,3.563370017,,
1.098612289,300,6,1.511403126,2.960154536,,
1.098612289,500,6,1.471098926,2.508807827,,
1.098612289,700,6,1.425438772,2.270302071,,
1.098612289,1000,6,1.390507689,1.954063445,,
1.098612289,2000,6,1.309226073,1.667455409,,
1.098612289,3000,6,1.239187247,1.525155185,,
1.098612289,5000,6,1.225110263,1.447672943,,
1.098612289,7000,6,1.187577329,1.337661019,,
1.098612289,10000,6,1.186779981,1.314786831,,
1.098612289,50000,6,1.046374779,1.157251139,,
1.098612289,100000,6,1.038523316,1.109538851,,
1.098612289,100,7,1.763637209,6.826178991,,
1.098612289,200,7,1.72541004,4.489334505,,
1.098612289,300,7,1.688659081,3.664980168,,
1.098612289,500,7,1.641385397,3.001683714,,
1.098612289,700,7,1.585465186,2.692266318,,
1.098612289,1000,7,1.534262281,2.240661541,,
1.098612289,2000,7,1.42435806,1.878242901,,
1.098612289,3000,7,1.344821291,1.712161303,,
1.098612289,5000,7,1.318154937,1.59820582,,
1.098612289,7000,7,1.259979758,1.460369123,,
1.098612289,10000,7,1.24692514,1.419559969,,
1.098612289,50000,7,1.079958235,1.202706922,,
1.098612289,100000,7,1.059500247,1.140795409,,
1.193922468,100,1,0.822496856,1.166775117,,
1.193922468,200,1,0.8856269,1.111324436,,
1.193922468,300,1,0.906230039,1.087597288,,
1.193922468,500,1,0.90956866,1.102638229,,
1.193922468,700,1,0.912629768,1.077701967,,
1.193922468,1000,1,0.955767137,1.057626498,,
1.193922468,2000,1,0.974578064,1.048425432,,
1.193922468,3000,1,0.972224185,1.016507404,,
1.193922468,5000,1,0.99123128,1.02972503,,
1.193922468,7000,1,0.973360758,1.012756384,,
1.193922468,10000,1,0.973912849,1.019645835,,
1.193922468,50000,1,1.014135884,1.028541987,,
1.193922468,100000,1,1.007770923,1.022469498,,
1.193922468,100,2,0.907934258,1.588523266,,
1.193922468,200,2,0.94616631,1.440862525,,
1.193922468,300,2,0.948511565,1.247552383,,
1.193922468,500,2,0.968501848,1.236829848,,
1.193922468,700,2,0.970912033,1.194559999,,
1.193922468,1000,2,0.969874997,1.156542915,,
1.193922468,2000,2,0.999817002,1.11276388,,
1.193922468,3000,2,0.980621518,1.081104285,,
1.193922468,5000,2,0.956356636,1.067605925,,
1.193922468,7000,2,0.983217895,1.062535078,,
1.193922468,10000,2,1.008425971,1.077318974,,
1.193922468,50000,2,0.965688919,1.042156118,,
1.193922468,100000,2,0.983096429,1.018217383,,
1.193922468,100,3,1.054062213,2.172626311,,
1.193922468,200,3,1.066423634,1.867353487,,
1.193922468,300,3,1.045287627,1.556334751,,
1.193922468,500,3,1.040301709,1.453230846,,
1.193922468,700,3,1.050910448,1.398459125,,
1.193922468,1000,3,1.047878243,1.315570189,,
1.193922468,2000,3,1.066880323,1.20568651,,
1.193922468,3000,3,1.028327222,1.180140673,,
1.193922468,5000,3,0.983022699,1.144027914,,
1.193922468,7000,3,1.026683985,1.123924982,,
1.193922468,10000,3,1.040956032,1.123861498,,
1.193922468,50000,3,0.984932212,1.070516448,,
1.193922468,100000,3,1.001759749,1.035199995,,
1.193922468,100,4,1.239073812,3.093130032,,
1.193922468,200,4,1.206324231,2.463305967,,
1.193922468,300,4,1.180442917,1.99524347,,
1.193922468,500,4,1.174782351,1.754772687,,
1.193922468,700,4,1.161551702,1.683807135,,
1.193922468,1000,4,1.140814529,1.54565698,,
1.193922468,2000,4,1.149268586,1.364306675,,
1.193922468,3000,4,1.079151414,1.311359201,,
1.193922468,5000,4,1.037286978,1.248183887,,
1.193922468,7000,4,1.078794262,1.192388627,,
1.193922468,10000,4,1.089188181,1.203739776,,
1.193922468,50000,4,1.015294593,1.11310595,,
1.193922468,100000,4,1.030252479,1.062319679,,
1.193922468,100,5,1.425910717,4.411869683,,
1.193922468,200,5,1.376364533,3.235886232,,
1.193922468,300,5,1.346452622,2.536662366,,
1.193922468,500,5,1.320751924,2.125637279,,
1.193922468,700,5,1.302317912,2.02728689,,
1.193922468,1000,5,1.26353145,1.818857526,,
1.193922468,2000,5,1.25364635,1.575204256,,
1.193922468,3000,5,1.156539994,1.464106437,,
1.193922468,5000,5,1.10328763,1.357089297,,
1.193922468,7000,5,1.14699474,1.299841334,,
1.193922468,10000,5,1.134321862,1.281716201,,
1.193922468,50000,5,1.046267081,1.148901392,,
1.193922468,100000,5,1.04617347,1.086051366,,
1.193922468,100,6,1.622565402,6.156300697,,
1.193922468,200,6,1.55715611,4.216214054,,
1.193922468,300,6,1.521697464,3.201710361,,
1.193922468,500,6,1.484559396,2.585688356,,
1.193922468,700,6,1.458779655,2.450879824,,
1.193922468,1000,6,1.397499135,2.148115706,,
1.193922468,2000,6,1.377139766,1.800654017,,
1.193922468,3000,6,1.260887426,1.641279113,,
1.193922468,5000,6,1.193844219,1.503801691,,
1.193922468,7000,6,1.229105614,1.403553061,,
1.193922468,10000,6,1.202947024,1.382007204,,
1.193922468,50000,6,1.087367633,1.185300339,,
1.193922468,100000,6,1.068081788,1.116415567,,
1.193922468,100,7,1.812049531,8.484074761,,
1.193922468,200,7,1.749445985,5.460650079,,
1.193922468,300,7,1.702588836,4.035986633,,
1.193922468,500,7,1.661510502,3.121239856,,
1.193922468,700,7,1.622045934,2.9363995,,
1.193922468,1000,7,1.553160367,2.5297368,,
1.193922468,2000,7,1.511875511,2.06451298,,
1.193922468,3000,7,1.3696298,1.860817385,,
1.193922468,5000,7,1.298105038,1.677818962,,
1.193922468,7000,7,1.314923962,1.536899441,,
1.193922468,10000,7,1.289314205,1.504275236,,
1.193922468,50000,7,1.125730402,1.248201838,,
1.193922468,100000,7,1.095657339,1.155449536,,
1.252762968,100,1,0.830681592,1.174572987,,
1.252762968,200,1,0.900666941,1.122234761,,
1.252762968,300,1,0.914040848,1.140799002,,
1.252762968,500,1,0.921194876,1.092836705,,
1.252762968,700,1,0.924226544,1.032787662,,
1.252762968,1000,1,0.95497358,1.063703471,,
1.252762968,2000,1,0.969538572,1.044102815,,
1.252762968,3000,1,0.951440407,1.013076798,,
1.252762968,5000,1,0.960155715,1.026330913,,
1.252762968,7000,1,0.976128791,1.033950188,,
1.252762968,10000,1,0.988135222,0.99414297,,
1.252762968,50000,1,0.978283288,1.021502482,,
1.252762968,100000,1,0.998026139,1.005721132,,
1.252762968,100,2,0.918853783,1.614381498,,
1.252762968,200,2,0.959596754,1.408409944,,
1.252762968,300,2,0.974353932,1.380122667,,
1.252762968,500,2,0.962189303,1.245111229,,
1.252762968,700,2,0.968100436,1.221983003,,
1.252762968,1000,2,0.974665321,1.184802605,,
1.252762968,2000,2,0.995465692,1.132540959,,
1.252762968,3000,2,0.974169976,1.093994718,,
1.252762968,5000,2,0.975940442,1.067367531,,
1.252762968,7000,2,0.987589794,1.077347129,,
1.252762968,10000,2,1.008989637,1.02024291,,
1.252762968,50000,2,0.993215091,1.029173018,,
1.252762968,100000,2,1.003709452,1.037520443,,
1.252762968,100,3,1.06063719,2.350272657,,
1.252762968,200,3,1.079634297,1.899398314,,
1.252762968,300,3,1.079192192,1.739471776,,
1.252762968,500,3,1.058410203,1.520990462,,
1.252762968,700,3,1.037797515,1.478750455,,
1.252762968,1000,3,1.053454872,1.341956973,,
1.252762968,2000,3,1.059720232,1.259939759,,
1.252762968,3000,3,1.037563989,1.205486124,,
1.252762968,5000,3,1.015189211,1.149206151,,
1.252762968,7000,3,1.016937163,1.136998707,,
1.252762968,10000,3,1.052213135,1.084864058,,
1.252762968,50000,3,1.001189621,1.054372821,,
1.252762968,100000,3,1.020582218,1.051786222,,
1.252762968,100,4,1.229833493,3.324994926,,
1.252762968,200,4,1.243333816,2.577186954,,
1.252762968,300,4,1.213707163,2.196758088,,
1.252762968,500,4,1.18589559,1.892165283,,
1.252762968,700,4,1.152238712,1.79258574,,
1.252762968,1000,4,1.160919379,1.587238627,,
1.252762968,2000,4,1.138489335,1.451840519,,
1.252762968,3000,4,1.119757783,1.338935967,,
1.252762968,5000,4,1.073024083,1.257629854,,
1.252762968,7000,4,1.066028104,1.22231486,,
1.252762968,10000,4,1.086359791,1.151601979,,
1.252762968,50000,4,1.025447229,1.08064521,,
1.252762968,100000,4,1.043283981,1.083740087,,
1.252762968,100,5,1.420845632,4.807574064,,
1.252762968,200,5,1.419964667,3.51082459,,
1.252762968,300,5,1.386977373,2.845017426,,
1.252762968,500,5,1.346147123,2.365590693,,
1.252762968,700,5,1.28318136,2.187314387,,
1.252762968,1000,5,1.290283667,1.884706799,,
1.252762968,2000,5,1.24664628,1.65514601,,
1.252762968,3000,5,1.21214884,1.515438732,,
1.252762968,5000,5,1.148387027,1.398986555,,
1.252762968,7000,5,1.128174505,1.344960482,,
1.252762968,10000,5,1.138581439,1.234599059,,
1.252762968,50000,5,1.0470332,1.117540026,,
1.252762968,100000,5,1.067657546,1.117724128,,
1.252762968,100,6,1.615124298,6.70617038,,
1.252762968,200,6,1.611366343,4.697826465,,
1.252762968,300,6,1.578776198,3.675766353,,
1.252762968,500,6,1.519717068,2.962425855,,
1.252762968,700,6,1.43973238,2.666464915,,
1.252762968,1000,6,1.445244377,2.250198275,,
1.252762968,2000,6,1.359667799,1.914968262,,
1.252762968,3000,6,1.317002647,1.723775671,,
1.252762968,5000,6,1.242175503,1.576495096,,
1.252762968,7000,6,1.202061969,1.484628236,,
1.252762968,10000,6,1.20507508,1.343137328,,
1.252762968,50000,6,1.082602462,1.163060522,,
1.252762968,100000,6,1.102593728,1.161333086,,
1.252762968,100,7,1.810300947,9.261915179,,
1.252762968,200,7,1.802693083,6.136435795,,
1.252762968,300,7,1.768273949,4.695486389,,
1.252762968,500,7,1.70124455,3.64291881,,
1.252762968,700,7,1.606410915,3.240037545,,
1.252762968,1000,7,1.603066248,2.675557865,,
1.252762968,2000,7,1.501390212,2.214879876,,
1.252762968,3000,7,1.440801284,1.963207913,,
1.252762968,5000,7,1.347671988,1.772695676,,
1.252762968,7000,7,1.294151771,1.635497208,,
1.252762968,10000,7,1.29273303,1.457101383,,
1.252762968,50000,7,1.126825703,1.224265731,,
1.252762968,100000,7,1.134277358,1.199872071,,
1.386294361,100,1,0.835121779,1.23135703,,
1.386294361,200,1,0.848358028,1.150801776,,
1.386294361,300,1,0.909795671,1.155893242,,
1.386294361,500,1,0.901558993,1.084477939,,
1.386294361,700,1,0.906509584,1.019294486,,
1.386294361,1000,1,0.939947816,1.10082693,,
1.386294361,2000,1,0.938563602,1.049851708,,
1.386294361,3000,1,0.939087081,1.037370274,,
1.386294361,5000,1,0.970330301,1.053414241,,
1.386294361,7000,1,0.960504846,1.011125003,,
1.386294361,10000,1,1.007825238,1.008315326,,
1.386294361,50000,1,1.015868205,1.04459429,,
1.386294361,100000,1,1.003579801,0.980594534,,
1.386294361,100,2,0.91133032,1.784803818,,
1.386294361,200,2,0.908142308,1.515312576,,
1.386294361,300,2,0.960703563,1.430818601,,
1.386294361,500,2,0.962083689,1.297833501,,
1.386294361,700,2,0.946598431,1.240072102,,
1.386294361,1000,2,0.979485007,1.243692297,,
1.386294361,2000,2,0.958543915,1.152311838,,
1.386294361,3000,2,0.976463719,1.113188884,,
1.386294361,5000,2,0.974599087,1.094282482,,
1.386294361,7000,2,1.003922357,1.059543293,,
1.386294361,10000,2,1.012897977,1.01292468,,
1.386294361,50000,2,1.009529189,1.053056728,,
1.386294361,100000,2,0.99876861,1.005747565,,
1.386294361,100,3,1.05639023,2.725902807,,
1.386294361,200,3,1.048079583,2.108436696,,
1.386294361,300,3,1.093324098,1.920191958,,
1.386294361,500,3,1.060059417,1.646164356,,
1.386294361,700,3,1.045544347,1.507830708,,
1.386294361,1000,3,1.082058395,1.482278066,,
1.386294361,2000,3,1.041310472,1.302398293,,
1.386294361,3000,3,1.04011956,1.233337098,,
1.386294361,5000,3,1.023343635,1.19007972,,
1.386294361,7000,3,1.050850242,1.162464281,,
1.386294361,10000,3,1.045910723,1.093175173,,
1.386294361,50000,3,1.022901008,1.086771396,,
1.386294361,100000,3,0.999680803,1.036841062,,
1.386294361,100,4,1.229154449,4.199078275,,
1.386294361,200,4,1.212296206,3.01647049,,
1.386294361,300,4,1.252482183,2.522318199,,
1.386294361,500,4,1.204544763,2.115814296,,
1.386294361,700,4,1.174698074,1.865102877,,
1.386294361,1000,4,1.205818372,1.804084728,,
1.386294361,2000,4,1.130989677,1.527096433,,
1.386294361,3000,4,1.14167897,1.410042036,,
1.386294361,5000,4,1.107538572,1.315150364,,
1.386294361,7000,4,1.108902212,1.276186571,,
1.386294361,10000,4,1.102532175,1.177690551,,
1.386294361,50000,4,1.048611778,1.11770835,,
1.386294361,100000,4,1.029505195,1.064376054,,
1.386294361,100,5,1.41925047,6.284979252,,
1.386294361,200,5,1.401138274,4.148913257,,
1.386294361,300,5,1.427379065,3.357632348,,
1.386294361,500,5,1.381912709,2.72525913,,
1.386294361,700,5,1.320192115,2.331773245,,
1.386294361,1000,5,1.360560342,2.224499703,,
1.386294361,2000,5,1.261497545,1.80065356,,
1.386294361,3000,5,1.252888713,1.619492965,,
1.386294361,5000,5,1.197463702,1.472097091,,
1.386294361,7000,5,1.189464622,1.417889023,,
1.386294361,10000,5,1.175747765,1.295141496,,
1.386294361,50000,5,1.08280493,1.170892527,,
1.386294361,100000,5,1.058399969,1.103433557,,
1.386294361,100,6,1.606262479,9.292011283,,
1.386294361,200,6,1.597823133,5.808418681,,
1.386294361,300,6,1.615950896,4.513495628,,
1.386294361,500,6,1.561641747,3.521550296,,
1.386294361,700,6,1.495314538,2.904506321,,
1.386294361,1000,6,1.5238168,2.722756499,,
1.386294361,2000,6,1.408618344,2.099912519,,
1.386294361,3000,6,1.383233735,1.875687676,,
1.386294361,5000,6,1.303498704,1.658474536,,
1.386294361,7000,6,1.282729234,1.582957861,,
1.386294361,10000,6,1.259693814,1.425588898,,
1.386294361,50000,6,1.12089525,1.241921964,,
1.386294361,100000,6,1.086747047,1.148666166,,
1.386294361,100,7,1.793469074,13.42920898,,
1.386294361,200,7,1.797639743,7.866269016,,
1.386294361,300,7,1.806518633,5.963801991,,
1.386294361,500,7,1.748228678,4.43050639,,
1.386294361,700,7,1.683018509,3.634383478,,
1.386294361,1000,7,1.697711486,3.314009751,,
1.386294361,2000,7,1.56945187,2.459525084,,
1.386294361,3000,7,1.523143773,2.169739994,,
1.386294361,5000,7,1.417497269,1.876384892,,
1.386294361,7000,7,1.395457121,1.778421514,,
1.386294361,10000,7,1.353876293,1.575964692,,
1.386294361,50000,7,1.173024707,1.313846488,,
1.386294361,100000,7,1.126567826,1.191404063,,
1.609437912,100,1,0.776038067,1.333146665,,
1.609437912,200,1,0.850823331,1.258234129,,
1.609437912,300,1,0.85702447,1.221541993,,
1.609437912,500,1,0.866651451,1.154687313,,
1.609437912,700,1,0.911173126,1.122458543,,
1.609437912,1000,1,0.912517922,1.092552914,,
1.609437912,2000,1,0.909751702,1.052158587,,
1.609437912,3000,1,0.930229163,1.039118215,,
1.609437912,5000,1,0.928703664,1.043826059,,
1.609437912,7000,1,0.980343287,1.023827488,,
1.609437912,10000,1,0.977858691,1.011825727,,
1.609437912,50000,1,0.987709708,1.034454537,,
1.609437912,100000,1,1.008216895,1.035690409,,
1.609437912,100,2,0.882669979,2.090891038,,
1.609437912,200,2,0.924828082,1.755813862,,
1.609437912,300,2,0.917927038,1.623758776,,
1.609437912,500,2,0.935539106,1.442878608,,
1.609437912,700,2,0.962851751,1.341886974,,
1.609437912,1000,2,0.978028255,1.277294407,,
1.609437912,2000,2,0.966079865,1.170197393,,
1.609437912,3000,2,0.953944921,1.14252755,,
1.609437912,5000,2,0.974972232,1.123526332,,
1.609437912,7000,2,1.010096675,1.078208522,,
1.609437912,10000,2,0.991601529,1.069576355,,
1.609437912,50000,2,1.010771685,1.049181817,,
1.609437912,100000,2,1.011283536,1.028536035,,
1.609437912,100,3,1.02957694,3.557142558,,
1.609437912,200,3,1.068713574,2.625194912,,
1.609437912,300,3,1.054955604,2.270065919,,
1.609437912,500,3,1.059067657,1.94189783,,
1.609437912,700,3,1.05959896,1.74304611,,
1.609437912,1000,3,1.086313975,1.569371154,,
1.609437912,2000,3,1.058108092,1.371691607,,
1.609437912,3000,3,1.036025356,1.336870537,,
1.609437912,5000,3,1.041215775,1.265492075,,
1.609437912,7000,3,1.05794427,1.205014162,,
1.609437912,10000,3,1.043138134,1.164759525,,
1.609437912,50000,3,1.042488977,1.080291748,,
1.609437912,100000,3,1.02040032,1.050486003,,
1.609437912,100,4,1.209418685,6.100429195,,
1.609437912,200,4,1.246095717,3.940673906,,
1.609437912,300,4,1.224758295,3.206216625,,
1.609437912,500,4,1.217161,2.635699904,,
1.609437912,700,4,1.198404,2.309204225,,
1.609437912,1000,4,1.231958861,1.983730574,,
1.609437912,2000,4,1.170474111,1.644686989,,
1.609437912,3000,4,1.131137453,1.580547386,,
1.609437912,5000,4,1.134413358,1.450023533,,
1.609437912,7000,4,1.132312816,1.364517505,,
1.609437912,10000,4,1.105128839,1.280030668,,
1.609437912,50000,4,1.067970404,1.140190805,,
1.609437912,100000,4,1.049522283,1.094899475,,
1.609437912,100,5,1.395517355,10.11251373,,
1.609437912,200,5,1.437446815,5.838252521,,
1.609437912,300,5,1.418128441,4.571730183,,
1.609437912,500,5,1.406553056,3.587421589,,
1.609437912,700,5,1.376495458,3.02488648,,
1.609437912,1000,5,1.398819265,2.536624612,,
1.609437912,2000,5,1.318535436,2.01521136,,
1.609437912,3000,5,1.263447897,1.880850656,,
1.609437912,5000,5,1.243164967,1.666591624,,
1.609437912,7000,5,1.237193063,1.550214907,,
1.609437912,10000,5,1.196888353,1.432631331,,
1.609437912,50000,5,1.118729047,1.211879688,,
1.609437912,100000,5,1.079114782,1.149344987,,
1.609437912,100,6,1.573091614,16.5583429,,
1.609437912,200,6,1.623530128,8.656450432,,
1.609437912,300,6,1.614478208,6.369480467,,
1.609437912,500,6,1.605915951,4.827728939,,
1.609437912,700,6,1.558623849,3.961592605,,
1.609437912,1000,6,1.577015611,3.184437724,,
1.609437912,2000,6,1.472613092,2.465217708,,
1.609437912,3000,6,1.402462077,2.2378426,,
1.609437912,5000,6,1.363835627,1.921114419,,
1.609437912,7000,6,1.355157694,1.757636112,,
1.609437912,10000,6,1.306058839,1.62171519,,
1.609437912,50000,6,1.169523436,1.282396369,,
1.609437912,100000,6,1.117871214,1.214650347,,
1.609437912,100,7,1.745859308,26.27989708,,
1.609437912,200,7,1.811483139,12.58455858,,
1.609437912,300,7,1.808946541,8.806087147,,
1.609437912,500,7,1.810256324,6.395194463,,
1.609437912,700,7,1.743885447,5.030294867,,
1.609437912,1000,7,1.773801364,4.02782714,,
1.609437912,2000,7,1.6450604,2.986260929,,
1.609437912,3000,7,1.565411334,2.66187879,,
1.609437912,5000,7,1.500297622,2.226325976,,
1.609437912,7000,7,1.482141544,2.044865747,,
1.609437912,10000,7,1.41286606,1.835108113,,
1.609437912,50000,7,1.238564241,1.381348799,,
1.609437912,100000,7,1.164467278,1.279616004,,
